Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
Sylvan DEE Transport,Non AC Seater (2+1),21:15,05:00,07h 45m,INR 480,23 Seats available,"3.6
4",https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Gohpur to Guwahati
BLUE HILL TRAVELS INDIA LIMITED,NON A/C Seater Semi Sleeper (2+1),20:00,03:45,07h 45m,INR 700,10 Seats available,4.0,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Gohpur to Guwahati
Yatra Travels,NON AC Seater/ Sleeper (2+1),18:45,01:30,06h 45m,400,35 Seats available,"4.7
54",https://www.redbus.in/bus-tickets/guwahati-to-gohpur,Guwahati to Gohpur
Pranjit Travels (Under ASTC),NON A/C Seater (2+1),21:45,05:00,07h 15m,INR 570,30 Seats available,"4.2
60",https://www.redbus.in/bus-tickets/guwahati-to-gohpur,Guwahati to Gohpur
Pranjit Travels (Under ASTC),Bharat Benz A/C Seater (2+1),21:30,05:15,07h 45m,INR 660,26 Seats available,"4.3
53",https://www.redbus.in/bus-tickets/guwahati-to-gohpur,Guwahati to Gohpur
Yatra Travels,NON AC Seater/ Sleeper (2+1),20:30,03:15,06h 45m,400,24 Seats available,"4.5
36",https://www.redbus.in/bus-tickets/guwahati-to-gohpur,Guwahati to Gohpur
KIRAN TRAVELS,A/C Seater (2+1),20:40,05:00,08h 20m,510,18 Seats available,"4.2
41",https://www.redbus.in/bus-tickets/guwahati-to-gohpur,Guwahati to Gohpur
Yatra Travels,NON A/C Seater (2+1),18:00,02:45,08h 45m,400,23 Seats available,"4.6
26",https://www.redbus.in/bus-tickets/guwahati-to-gohpur,Guwahati to Gohpur
Maharathi Travels(UNDER ASTC),NON A/C Seater (2+1),20:55,04:00,07h 05m,375,10 Seats available,"4.4
55",https://www.redbus.in/bus-tickets/guwahati-to-gohpur,Guwahati to Gohpur
Laxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:15,03:20,07h 05m,540,36 Seats available,"4.1
6",https://www.redbus.in/bus-tickets/guwahati-to-gohpur,Guwahati to Gohpur
Pranjit Travels (Under ASTC),A/C Seater / Sleeper (2+1),20:45,04:45,08h 00m,INR 620,40 Seats available,"4.1
23",https://www.redbus.in/bus-tickets/guwahati-to-gohpur,Guwahati to Gohpur
Yatra Travels,NON A/C Seater/ Sleeper (2+1),19:30,02:20,06h 50m,400,33 Seats available,"4.6
5",https://www.redbus.in/bus-tickets/guwahati-to-gohpur,Guwahati to Gohpur
Drishti Travels,NON A/C Seater (2+1),16:30,02:00,09h 30m,432,32 Seats available,"4.2
11",https://www.redbus.in/bus-tickets/guwahati-to-gohpur,Guwahati to Gohpur
Pranjit Travels (Under ASTC),Non AC Seater (2+1),21:15,04:45,07h 30m,INR 570,34 Seats available,"3.9
12",https://www.redbus.in/bus-tickets/guwahati-to-gohpur,Guwahati to Gohpur
PARIJAT TRAVELS(UNDER ASTC),NON A/C Seater (2+1),19:35,04:00,08h 25m,INR 550,16 Seats available,"3.6
13",https://www.redbus.in/bus-tickets/guwahati-to-gohpur,Guwahati to Gohpur
NORTH EAST TRAVELS(UNDER ASTC),NON A/C Seater (2+1),20:15,04:00,07h 45m,450,26 Seats available,"3.2
36",https://www.redbus.in/bus-tickets/guwahati-to-gohpur,Guwahati to Gohpur
Yatra Travels,A/C Seater / Sleeper (2+1),20:00,04:30,08h 30m,500,29 Seats available,"4.3
4",https://www.redbus.in/bus-tickets/guwahati-to-gohpur,Guwahati to Gohpur
Drishti Travels,NON A/C Seater (2+1),17:30,03:00,09h 30m,432,32 Seats available,"3.3
9",https://www.redbus.in/bus-tickets/guwahati-to-gohpur,Guwahati to Gohpur
BLUE HILL TRAVELS INDIA LIMITED,NON A/C Seater Semi Sleeper (2+1),20:00,03:50,07h 50m,500,25 Seats available,"3.1
15",https://www.redbus.in/bus-tickets/guwahati-to-gohpur,Guwahati to Gohpur
GURUNANAK TRAVELS,NON A/C Seater (2+1),19:00,03:00,08h 00m,INR 500,32 Seats available,"2.8
6",https://www.redbus.in/bus-tickets/guwahati-to-gohpur,Guwahati to Gohpur
MAHARATHI TRANSPORT,NON A/C Semi Sleeper (2+1),21:15,03:45,06h 30m,495,22 Seats available,"2.8
11",https://www.redbus.in/bus-tickets/guwahati-to-gohpur,Guwahati to Gohpur
Deep Travels,NON AC Seater / Sleeper 2+1,21:00,04:15,07h 15m,INR 499,6 Seats available,"3.9
22",https://www.redbus.in/bus-tickets/guwahati-to-gohpur,Guwahati to Gohpur
DESTINY TRAVELS,NON A/C Seater (2+1),18:45,01:30,06h 45m,462,32 Seats available,2.4,https://www.redbus.in/bus-tickets/guwahati-to-gohpur,Guwahati to Gohpur
Yatra Travels,A/C Seater / Sleeper (2+1),21:00,03:45,06h 45m,550,34 Seats available,4.4,https://www.redbus.in/bus-tickets/guwahati-to-gohpur,Guwahati to Gohpur
BLUE HILL TRAVELS INDIA LIMITED,NON A/C Seater Semi Sleeper (2+1),16:15,01:30,09h 15m,INR 600,31 Seats available,"1.2
4",https://www.redbus.in/bus-tickets/guwahati-to-gohpur,Guwahati to Gohpur
Sylvan DEE Transport,Non AC Seater (2+1),18:15,03:00,08h 45m,INR 480,32 Seats available,2.7,https://www.redbus.in/bus-tickets/guwahati-to-gohpur,Guwahati to Gohpur
DESTINY TRAVELS,NON A/C Seater (2+1),17:30,01:00,07h 30m,493,27 Seats available,2.4,https://www.redbus.in/bus-tickets/guwahati-to-gohpur,Guwahati to Gohpur
Assam State Transport Corporation (ASTC) - 139720,Volvo AC Seater 2+2,13:45,17:15,03h 30m,INR 259,23 Seats available,"3.1
5",https://www.redbus.in/bus-tickets/guwahati-to-kaliabor,Guwahati to Kaliabor
Orient Transline,A/C Seater (2+1),13:10,16:20,03h 10m,INR 380.95,14 Seats available,4.2,https://www.redbus.in/bus-tickets/guwahati-to-kaliabor,Guwahati to Kaliabor
Anindita Travels,NON A/C Seater (2+1),13:45,17:15,03h 30m,500,37 Seats available,4.1,https://www.redbus.in/bus-tickets/guwahati-to-kaliabor,Guwahati to Kaliabor
Mahi Travels(Under ASTC),A/C Seater (2+2),14:15,17:30,03h 15m,377,44 Seats available,"3.4
12",https://www.redbus.in/bus-tickets/guwahati-to-kaliabor,Guwahati to Kaliabor
Mahalaxmi Travels,A/C Seater (2+2),14:35,17:25,02h 50m,INR 300,40 Seats available,"3.7
5",https://www.redbus.in/bus-tickets/guwahati-to-kaliabor,Guwahati to Kaliabor
BAIKUNTHA TRAVELS (UNDER ASTC),A/C Seater/Sleeper (2+1),20:00,23:15,03h 15m,439,47 Seats available,3.2,https://www.redbus.in/bus-tickets/guwahati-to-kaliabor,Guwahati to Kaliabor
TRINAYAN TRANSPORT (Under ASTC),A/C Seater (2+1),20:15,01:15,05h 00m,415,20 Seats available,3.6,https://www.redbus.in/bus-tickets/guwahati-to-kaliabor,Guwahati to Kaliabor
Nishigandha(Divya Tours & Travels),A/C Seater / Sleeper (2+1),21:15,00:30,03h 15m,550,37 Seats available,New,https://www.redbus.in/bus-tickets/guwahati-to-kaliabor,Guwahati to Kaliabor
Rishi India Travels,Bharat Benz A/C Seater (2+1),13:15,16:15,03h 00m,450,38 Seats available,2.9,https://www.redbus.in/bus-tickets/guwahati-to-kaliabor,Guwahati to Kaliabor
Rishi India Travels,A/C Seater (2+1),15:15,18:20,03h 05m,450,35 Seats available,"2.9
6",https://www.redbus.in/bus-tickets/guwahati-to-kaliabor,Guwahati to Kaliabor
